 1/2017	 13/01/2017	 14/02/2017	 Vereador	 	»»CLAIMAR CESAR DE CONTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador (es) com assento Neste Legislativo, nos termos do Art. 124-A do regimento interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO, ao Excelentíssimo Senhor RICARDO JOSÉ MAGALHÃES BARROS - MINISTRO DA SAÚDE. Considerando que a área de urgência e emergência constitui-se em um importante componente de assistência a saúde, solicitamos a doação de uma ambulância para o município de CHAPECÓ-SC, a mesma será utilizada no SAMU (Serviço Atendimento Móvel de Urgência). O Estado do Rio De Janeiro devolveu ao Ministério da Saúde as ambulâncias utilizadas durante a realização das Olimpíadas Rio 2016, caberá a Coordenação Nacional de Urgência e Emergência a responsabilidade da destinação dos veículos. Chapecó possui mais de 200 mil habitantes e conta com duas USB´s (Unidade Suporte Básico), as mesma foram doadas ao município no ano de 2012 e possuem quilometragem elevada e frequentemente precisam ser desativadas por problemas mecânicos. Desta forma, se faz presente a MOÇÃO DE APELO, para que seja feita a doação para SUBSTITUIR uma das ambulância, com o objetivo de garantir a prestação deste serviço, que é essencial e decisivo quando se trata da vida das pessoas. Diante disso, solicito o apoio dos nobres vereadores para aprovação da presente moção. 
 85/2017	 12/05/2017	 22/05/2017	 Vereador	 	»»CLEBER CECCON 	Aprovada	 O(s) Signatários(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que Submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO, ao Excelentíssimo Senhor – LUCIANO JOSÉ BULIGON – Prefeito Municipal de Chapecó, a Senhora, SANDRA GALERA – Secretária de Educação do Município de Chapecó, para que seja viabilizado a construção ou alugado imóvel para abertura e funcionamento do segundo Centro de Educação Infantil do Comércio em Chapecó. Considerando: Que a viabilização desta obra será de grande importância, pois atualmente existem muitas crianças, na fila de espera. Este é um pedido, de pais que trabalham no comércio, necessitando da vaga para seus filhos em creche próxima dos seus locais de trabalho, facilitando a vida desses trabalhadores. Considerando: Que pode ser viabilizado parceria do Executivo Municipal junto ao Ministério da Educação através do Programa Pró-Infância para a construção deste educandário para atender moradores do centro e trabalhadores do comércio de Chapecó. Termos em que pede deferimento. 
 86/2017	 18/05/2017	 22/05/2017	 Vereador	 	»»VALMOR JÚNIOR SCOLARI ADÃO VALCIR TEODORO ADERBAL ANTONIO P. DA SILVA ARESTIDE FIDELIS ASTRIT MARIA SAVARIS TOZZO CLAIMAR CESAR DE CONTO CLEBER CECCON CLEITON MARCIO FOSSÁ DELVINO DALL ROSA DERLI MAIER DIEGO FERNANDO ALVES ILDO ADÃO ANTONINI JATIR JOSE BALBINOT JOÃO LUIS SIQUEIRA JOÃO MARIA MARQUES ROSA JOSE CELIO PORTELA MARCILEI ANDREA P. VIGNATTI NEURI LUIZ MANTELLI ORIDES ANTUNES ROBERTO CARLOS N. DOS SANTOS VALDEMIR ANTONIO STOBE 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APOIO ao Senador DÁRIO BERGER, autor do Projeto de Lei 110/2017, em tramitação no Senado Federal, que muda o regulamento do uso de internet por meio de celulares. A proposta garantirá aos consumidores poder acumular créditos não utilizados de volume de dados para uso no mês subsequente em sua conexão à internet em banda larga móvel. Atualmente, se o consumidor não utilizar todos os créditos no mês, não pode utilizá-los mais, o que consideramos uma grande injustiça para os consumidores. Segundo informações da Anatel (Agência Nacional de Telecomunicações), o Brasil terminou o mês de fevereiro de 2017 com mais de 240 milhões de telefones celulares. Estudo da empresa de análise de mercado eMarketer aponta que mais de 
 87/2017	 19/05/2017	 23/05/2017	 Vereador	 	»»CLAIMAR CESAR DE CONTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito Municipal de Chapecó, Solicitando adequação do art. 79-A da Lei Complementar n° 130/2001 para com a Lei Federal n° 13.257/2016, que visa a prorrogação da licença-paternidade de 05 (cinco) para 20 (vinte) dias. Na Lei n° 13.257/2016 não consta previsão expressa de extensão aos servidores, porém é medida válida por tratar-se de direito social, que pode ser protegido e efetivado pelo poder público. A extensão da prorrogação da licença-paternidade para os servidores públicos visa a proteção constitucional, caso contrário o Estado estaria incentivando apenas os trabalhadores da iniciativa privada, como se o mesmo estímulo não fosse desejado pelo legislador no ambiente público de trabalho, o que afrontaria os mais elevados valores constitucionais, tais como o da dignidade da pessoa, da solidariedade, da promoção do bem de todos e notadamente da proteção integral à criança, sendo assim, peço apoio dos nobres Vereadores para aprovação da presente proposição. 
 88/2017	 19/05/2017	 23/05/2017	 Vereador	 	»»JOÃO MARIA MARQUES ROSA 	Aprovada 	
 89/2017	 22/05/2017	 06/06/2017	 Vereador	 	»»CLAIMAR CESAR DE CONTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta esta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito Municipal de Chapecó, Para que sejam disponibilizados mais 4 (quatro) ECOPONTO 1 (um) para cada região (Norte, Sul, Leste e Oeste), para descarte de resíduos de Móveis, Eletrônicos e Eletroeletrônicos, destacamos que na atualidade existe apenas 1 Ecoponto que esta localizado na Secretaria de Infraestrutura no Setor de Resíduos Sólidos, sendo este insuficiente para suprir toda demanda da população, visando expandir o programa para que contemple a toda a população, se faz necessária a presente MOÇAO DE APELO, sendo assim, peço apoio dos nobres Vereadores para aprovação da presente proposição. 
 90/2017	 22/05/2017	 06/06/2017	 Vereador	 	»»CLAIMAR CESAR DE CONTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta esta ao Plenário desta Casa, e se aprovada, se envie MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito Municipal de Chapecó, Para que sejam chamados novos Agentes Municipais de Trânsito, aprovados no último concurso realizado pela Prefeitura, tendo em vista o aumento de habitantes em nossa cidade e as mudanças que irão acontecer no trânsito de Chapecó com a implantação do novo Plano de Mobilidade Urbana. Sendo assim, se torna precípuo que seja aumentado o efetivo desta categoria, pois na atualidade são apenas 14 agentes que estão em atividade, sendo este um número baixo para atender toda a demanda do Município, diante disso, peço apoio dos nobres Vereadores para aprovação da presente MOÇAO DE APELO. 
 91/2017	 24/05/2017	 26/05/2017	 Vereador	 	»»CLEBER CECCON 	Aprovada	 O(s) Signatários(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência Submeta este Plenário, e se aprovada, se envie MOÇÃO DE APELO, ao Excelentíssimo Senhor – LUCIANO JOSÉ BULIGON – Prefeito Municipal de Chapecó. Solicitando que seja revogado o artigo 1º da Lei Complementar nº 480, de 20 de Dezembro de 2011, mantendo-se os valores atuais, sem prejuízos das remunerações dos vencimentos dos servidores públicos municipais ocupantes de cargos de provimento efetivo, cargos de provimento em comissão, e contratados de forma temporária. Criando-se o valor do auxílio-alimentação, conforme previa o inciso VIII do artigo 52 da Lei Complementar nº 130, de 05 de dezembro de 2001. O valor previsto do auxílio-alimentação, será definido anualmente em lei específica, conjuntamente com a revisão geral de vencimentos concedida aos servidores públicos municipais, através de negociação coletiva entre o Município e o Sindicato da categoria. Termos em que pede deferimento. 
 92/2017	 24/05/2017	 26/05/2017	 Vereador	 	»»CLAIMAR CESAR DE CONTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito Municipal de Chapecó, Para que sejam contemplados com o Auxilio Educação os Agente de Saúde e os Agentes da Dengue, tendo em vista a qualificação profissional e também pessoal destes profissionais que exercem um trabalho de extrema importância para o Município, sendo está uma forma de reconhecimento e motivação para essas duas categorias. Consequentemente exerceram seus serviços com mais qualidade, diante disso, quem ganha é a população que contará com profissionais qualificados, peço apoio dos nobres vereadores para aprovação da presente MOÇÃO DE APELO. 
 93/2017	 24/05/2017	 26/05/2017	 Vereador	 	»»VALDEMIR ANTONIO STOBE VALMOR JÚNIOR SCOLARI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor CÉSAR AUGUSTO GRUBBA - Secretário de Estado de Segurança Pública, para que seja implementado no Distrito de Marechal Bormann, um posto descentralizado de atendimento do IGP - Instituto Geral de Perícias. A exemplo do serviço que hoje vem sendo prestado junto à Superintendência da Efapi, uma unidade descentralizada do IGP no Distrito de Marechal Bormann iria contribuir na agilização dos procedimentos efetuados pelo órgão, uma vez que a população que reside naquela microrregião, bastante distante da sede central localizada no Bairro Passo dos Fortes, seria atendida de forma mais ágil e efetiva. O IGP desenvolve vários serviços de importância para a sociedade, dentre eles o de atendimento para confecção de carteiras de identidade e perícias Deste modo, solicito o apoio dos Nobres colegas para aprovação da presente Moção. 
 94/2017	 25/05/2017	 23/06/2017	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que Submeta este ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito Municipal de Chapecó, para que seja concluída com urgência as obras de canalização e galerias, iniciadas na Rua Delcio Weber, que faz ligação entre os Bairros Santo Antônio e Quedas do Palmital. A presente MOÇÃO DE APELO, visa atender uma reivindicação dos moradores próximos às obras, e dos bairros citados. Segundo informações, neste local as obras estão paralisadas a cerca de três semanas, o que vem ocasionando muitos transtornos como lama e poeira, e também está perigoso trafegar no local por conta dos buracos abertos para a a canalização. Esta rua serve de ligação entre os bairros, e diariamente recebe um enorme trafego de pessoas e veículos. Portanto, a aprovação tal demanda pelos nobres pares é de suma importância para os moradores, pedestres e motoristas que por ali circulam. 
 95/2017	 05/06/2017	 06/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO o Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito de Chapecó, para que conceda ao contribuinte o mesmo desconto que é dado ao IPTU para pagamento a vista também para a taxa de coleta de lixo. A reclamação dos contribuintes é grande por não compreenderem que o desconto para pagamento a vista que é oferecido pelo município é apenas para o IPTU. Quando vão pagar, se deparam com o valor integral da taxa de coleta de lixo e nos trazem as reclamações. Com esta Moção, viemos com o objetivo de sensibilizar a Administração para que conceda desconto também na taxa de coleta de lixo quando feita de forma a vista. 
 96/2017	 05/06/2017	 22/06/2017	 Vereador	 	»»DELVINO DALL ROSA 	Aprovada	 O(s) Signatário(s) da presente, Vereador (es) com assento Neste Legislativo, nos termos do Art. 124-A do regimento interno, solicita(m) a Vossa Excelência submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO, ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON – Prefeito de Chapecó, para que seja colocado postes de iluminação pública na Rua Pirajuí (Entre as Ruas São Marcos e Rua Achiles Tomazelli), no Bairro Santa Maria. A rua citada é larga e possui iluminação somente de um lado da via. Os moradores relatam que várias vezes suas casas foram assaltadas e além de causarem danos materiais, causaram terror aos mesmos, os mantendo como reféns. Acredita-se que com uma iluminação mais eficiente, os moradores possam ter mais segurança e os delinquentes, sejam coagidos. Em anexo, abaixo-assinado dos moradores. 
 97/2017	 06/06/2017	 23/06/2017	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada 	
 98/2017	 07/06/2017	 23/06/2017	 Vereador	 	»»DIEGO FERNANDO ALVES 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência Submeta este Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito de Chapecó, para que seja construído com extrema urgência, um abrigo de ônibus na localidade de Linha São Pedro. Segundo reclamações dos moradores da região, cerca de 14 crianças esperam o transporte escolar rural todos os dias na Linha São Pedro. Porém estas crianças precisam esperar o ônibus na rua, sem local coberto e sem nenhum assento, pois não existe nenhum abrigo para proteger. Visto que estamos passando por um período de muita chuva e frio, muitas delas faltam a escola, porque fica impossível de esperar na rua. Visando atender o bem estar social, e o mínimo de conforto aos alunos que necessitam do trasporte para se deslocar até a escola, e também os demais moradores que utilizam a linha de ônibus, se faz necessária a presente MOÇÃO DE APELO. Sendo assim peço apoio ao nobres Vereadores para a aprovação da presente proposição. 
 99/2017	 07/06/2017	 20/06/2017	 Vereador	 	»»CLAIMAR CESAR DE CONTO 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) que Vossa Excelência submeta esta ao Plenário, e se aprovada, se envie MOÇÃO DE APELO à Senhora MARIA DE LURDES SEBEN – Gerente Regional de Educação de Chapecó, para que sejam disponibilizadas turmas no período noturno para curso técnico de enfermagem no CEDUP Chapecó. Sendo esta uma forma para as pessoas que trabalham durante o dia e tem o interesse em fazer o curso técnico de enfermagem, possam cursar o mesmo neste horário diferenciado, está é uma reivindicação antiga e de interesse de muitas pessoas, sendo essa uma forma de gerar mais profissionais qualificado no mercado, peço apoio dos nobres vereadores para aprovação da presente MOÇAO DE APELO. 
 100/2017	 08/06/2017	 20/06/2017	 Vereador	 	»»ROBERTO CARLOS N. DOS SANTOS 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO JOSÉ BULIGON - Prefeito de Chapecó, para que seja ampliada e trocada a tubulação do escoamento da água do riacho na Rua Boa Vista ,140 que faz ligação no Bairro Vila Rica . A presente MOÇÃO DE APELO,visa atender uma reivindicação dos moradores do Bairro Vila Rica. Visto que, já esta elencada ,como ação prioritária e inserida para realização no ultimo Encontro do ano de 2016 do Programa, Ouvindo Nosso Bairro. Conforme informações dos moradores, durante o período de chuvas torrentes, tem sido de grande preocupação . Portanto, peço apoio dos nobres vereadores para aprovação da presente MOÇÃO DE APELO. 
 101/2017	 08/06/2017	 20/06/2017	 Vereador	 	»»DERLI MAIER 	Aprovada 	
 102/2017	 13/06/2017	 20/06/2017	 Vereador	 	»»VALMOR JÚNIOR SCOLARI ADÃO VALCIR TEODORO ADERBAL ANTONIO P. DA SILVA ARESTIDE FIDELIS ASTRIT MARIA SAVARIS TOZZO CLAIMAR CESAR DE CONTO CLEBER CECCON CLEITON MARCIO FOSSÁ DELVINO DALL ROSA DERLI MAIER DIEGO FERNANDO ALVES ILDO ADÃO ANTONINI JATIR JOSE BALBINOT JOÃO LUIS SIQUEIRA JOÃO MARIA MARQUES ROSA JOSE CELIO PORTELA MARCILEI ANDREA P. VIGNATTI NEURI LUIZ MANTELLI ORIDES ANTUNES ROBERTO CARLOS N. DOS SANTOS VALDEMIR ANTONIO STOBE 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE RECONHECIMENTO ao Excelentíssimo Governador do Estado de Santa Catarina JOÃO RAIMUNDO COLOMBO, ao Comandante Geral da Polícia Militar de Santa Catarina - CORONEL PAULO HENRIQUE HEMM e ao Comandante do 
 103/2017	 13/06/2017	 20/06/2017	 Vereador	 	»»VALMOR JÚNIOR SCOLARI ADÃO VALCIR TEODORO ADERBAL ANTONIO P. DA SILVA ARESTIDE FIDELIS ASTRIT MARIA SAVARIS TOZZO CLAIMAR CESAR DE CONTO CLEBER CECCON CLEITON MARCIO FOSSÁ DELVINO DALL ROSA DERLI MAIER DIEGO FERNANDO ALVES ILDO ADÃO ANTONINI JATIR JOSE BALBINOT JOÃO LUIS SIQUEIRA JOÃO MARIA MARQUES ROSA JOSE CELIO PORTELA MARCILEI ANDREA P. VIGNATTI NEURI LUIZ MANTELLI ORIDES ANTUNES ROBERTO CARLOS N. DOS SANTOS VALDEMIR ANTONIO STOBE 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE RECONHECIMENTO ao Excelentíssimo Governador do Estado de Santa Catarina, JOÃO RAIMUNDO COLOMBO, ao Secretário de Estado da Segurança Pública, CÉSAR AUGUSTO GRUBBA, ao Delegado Geral da Polícia Civil de Santa Catarina, ARTUR NITZ e ao Delegado Regional de Polícia Civil (DRP), WAGNER VALDIVINO MEIRELLES, pelo relevante trabalho realizado pela Polícia Civil no Município de Chapecó. A Polícia Civil de Chapecó possui papel relevante nos dados positivos que o Município tem apresentado na área de segurança pública, sendo que, neste primeiro semestre do ano, chegou a registrar 81 dias sem nenhuma ocorrência de homicídio, um recorde nos índices de segurança pública de todo o país. Através de uma série de ações de inteligência, as quais culminaram no pedido de prisão de suspeitos, cumprimento de mandados de prisão, retirando de circulação criminosos violentos e ainda, a conclusão de 22 inquéritos, somente no mês de fevereiro, a Polícia Civil de Chapecó contribuiu para que o Município se tornasse mais seguro para a sua população. Também se faz necessário destacar a reestruturação do setor de homicídios da Divisão de Investigação Criminal (Dicfron), que tem atuado de forma efetiva, promovendo a prisão de pessoas consideradas perigosas, muitos deles integrantes de facções, bem como a apuração de crimes cometidos. Por isso, solicito o apoio dos nobres colegas para aprovação desta importante Moção de Reconhecimento. 
 104/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso à Comunidade Linha Colonia Bacia – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
 105/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada 	
 106/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso à Comunidade Linha Serraria Reato – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
 107/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso à Comunidade Linha Colonia Cella – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
 108/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso à Comunidade Linha Sede Figueira – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
 109/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada 	
 110/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso à Comunidade Linha Serrinha – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
 111/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso à Comunidade Linha Campinas – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
 112/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso à Comunidade Linha Água Amarela – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
 113/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada 	
 114/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso à Comunidade Linha Sarapião – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
 115/2017	 14/06/2017	 20/06/2017	 Vereador	 	»»NEURI LUIZ MANTELLI 	Aprovada	 O(s) Signatário(s) da presente, Vereador(es) com assento Neste Legislativo, nos termos do Art. 124-A do Regimento Interno, solicita(m) a Vossa Excelência que submeta esta ao Plenário, e se aprovada, seja enviada MOÇÃO DE APELO ao Excelentíssimo Senhor LUCIANO BULIGON, Prefeito de Chapecó, para que, com urgência, determine que seja realizado serviço de manutenção com patrolamento e cascalhamento em todas as estradas de acesso ao Linha Rodeio Chato – Chapecó. Os acesso às comunidades do interior de Chapecó já estavam em situação precária ainda antes das fortes chuvas que ocorreram nos últimos dias, porém, agora, com o alto volume de água de caiu, algumas estadas estão intransitáveis, dificultando por demais a locomoção de moradores que precisam se deslocar para a cidade como também retirar a produção de suas propriedades, por isso da necessidade urgente de se fazer manutenção com patrolamento, a fim de melhorar a mobilidade da população que vive na área rural de nosso município. 
